short_name,id,conversation,flow_id,timestamp,content,answer_type,failed,author,embeddings
sales-demo,2902,2,F1521393730122RHVPMY,2024-09-25T05:58:36.079000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club"", ""Interstellar"", and ""The Wolf of Wall Street"".",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2910,11,F15213937304692TWPQH,2024-09-25T06:49:14.825000Z,"At Pathify University, an academic advisor is your personal guide to navigating the world of higher education. They are there to help you:  * **Make important decisions:**  Choosing classes, selecting a major, and staying on track for graduation. * **Get the information you need:**  About registration, financial aid, career options, and a whole lot more. * **Plan for your future:**  Review your academic progress, plan for future semesters, prepare for internship applications, and discuss career goals. * **Get you on the right path:**  Whether it's exploring different majors or creating the best schedule for your chosen field.  Think of your academic advisor as a mentor, a resource, and a cheerleader all rolled into one! They've helped countless students succeed, and they're ready to do the same for you.",SOURCED,False,CHATBOT,[]
sales-demo,2912,11,F1521393730538DSO2P2,2024-09-25T06:49:23.073000Z,backend call: Academic Advisor,VERIFIED,False,CHATBOT,[]
sales-demo,2914,8,F1521393730770BPJLBJ,2024-09-25T06:40:37.866000Z,"Okay, I'm ready for a new conversation! What can I help you with today? 😊",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2921,2,F1521393731193OQSKCH,2024-09-25T06:32:19.876000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2924,8,F1521393731260LD4KD5,2024-09-25T06:41:00.765000Z,"An academic advisor is a faculty or staff member who provides guidance and support to students on their academic journey. They help students:  * **Choose courses:**  They can help you select the right courses to meet your degree requirements and interests. * **Develop a study plan:** They can assist you in creating a realistic schedule to achieve your academic goals. * **Explore career options:** They can offer advice on potential career paths related to your major. * **Address academic challenges:** They can provide support and resources if you're struggling with a particular course or facing academic difficulties. * **Connect with campus resources:** They can connect you with other helpful services like tutoring, counseling, or disability services.  Essentially, your academic advisor acts as a trusted guide and advocate throughout your time at Pathify University.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2928,2,F1521393731483Q0LVIN,2024-09-25T06:32:29.646000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2933,2,F1521393731746H0WZBJ,2024-09-25T06:03:05.586000Z,Father what is Matthew McConnaughey,,False,USER,[]
sales-demo,2940,3,F1521393732030YINMBW,2024-09-25T04:23:22.794000Z,"Napoleon's wedding to Josephine was a civil ceremony, so there wasn't a celebrant in the traditional sense.  The ceremony was conducted by the President of the Directory, Jean-Jacques-Régis de Cambacérès.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2945,2,F1521393732295PNJQYK,2024-09-25T06:33:47.239000Z,you just made that up,,False,USER,[]
sales-demo,2950,9,F1521393732495QQNGXS,2024-09-25T06:44:57.977000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2953,1,F1521393732746K4W51K,2024-09-25T04:45:42.666000Z,What are my balances?,,False,USER,[]
sales-demo,2955,2,F15213937328103HI5OI,2024-09-25T06:25:47.848000Z,What is an academic advisor?,,False,USER,[]
sales-demo,2958,6,F1521393732877CM3XVF,2024-09-25T06:35:38.313000Z,"Sure, I'm ready for another conversation! What would you like to talk about today? 😊",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2962,1,F1521393733097RYXMP0,2024-09-25T04:45:59.569000Z,backend call: Schedule,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2967,1,F1521393733368NB5KDM,2024-09-25T04:46:14.549000Z,What's on my calendar?,,False,USER,[]
sales-demo,2971,1,F15213937335685VTX4E,2024-09-25T04:46:41.593000Z,What are my balances?,,False,USER,[]
sales-demo,2975,2,F1521393733763SK2RAH,2024-09-25T06:06:37.896000Z,Father what s Matthew McConnaughey,,False,USER,[]
sales-demo,2978,2,F1521393733887G5QGI5,2024-09-25T06:17:57.907000Z,"As an AI, I don't have taste buds or preferences.  I can't experience the taste of butter.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2980,7,F1521393733952IY0TJA,2024-09-25T06:38:15.836000Z,"An academic advisor is a faculty member or staff member who provides guidance and support to students in their academic journey. They help students:  * **Choose courses:** They can help you select courses that align with your academic goals and interests. * **Develop a plan of study:** They can help you create a schedule of courses that will lead to your desired degree or certificate. * **Understand academic policies:** They can explain university policies and procedures related to academics. * **Navigate academic challenges:** They can provide advice and support if you are struggling with a course, need to change your major, or have other academic concerns. * **Explore career options:** They can help you connect your academic interests with potential career paths.  At Pathify University, you can access your Academic Advisor through the student portal.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2985,2,F1521393734227HNEWOB,2024-09-25T05:58:36.078000Z,Father what is Matthew McConnaughey,,False,USER,[]
sales-demo,2994,11,F1521393734578F255JC,2024-09-25T06:49:14.825000Z,"At Pathify University, an academic advisor is your personal guide to navigating the world of higher education. They are there to help you:  * **Make important decisions:**  Choosing classes, selecting a major, and staying on track for graduation. * **Get the information you need:**  About registration, financial aid, career options, and a whole lot more. * **Plan for your future:**  Review your academic progress, plan for future semesters, prepare for internship applications, and discuss career goals. * **Get you on the right path:**  Whether it's exploring different majors or creating the best schedule for your chosen field.  Think of your academic advisor as a mentor, a resource, and a cheerleader all rolled into one! They've helped countless students succeed, and they're ready to do the same for you.",SOURCED,False,CHATBOT,[]
sales-demo,2996,11,F1521393734644AKQYFK,2024-09-25T06:49:23.073000Z,backend call: Academic Advisor,VERIFIED,False,CHATBOT,[]
sales-demo,2600,2,F1521393711432RPDYBH,2024-09-25T06:32:53.556000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2602,2,F1521393711498ICZTW3,2024-09-25T06:33:07.844000Z,"I am an AI chatbot and cannot do your homework. I can help you with information about Pathify University, but I can't complete assignments for you.  Is there anything else I can help you with?",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2608,2,F1521393711850HLIXQR,2024-09-25T06:33:37.552000Z,"I am called Pathos because my purpose is to help you navigate the complex world of Pathify University.  The word ""pathos"" is often associated with feelings of deep emotion and empathy, and I strive to provide a personalized and compassionate experience for all students.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2612,5,F152139371204753QRTR,2024-09-25T04:14:24.595000Z,Napoleon Bonaparte married Josephine de Beauharnais.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2618,1,F1521393712367HSM5J2,2024-09-25T04:45:42.667000Z,backend call: Balance,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2621,6,F1521393712496JYU44R,2024-09-25T06:35:38.312000Z,Let's have another conversation,,False,USER,[]
sales-demo,2624,6,F1521393712563F0ESLU,2024-09-25T06:35:50.592000Z,"""backend call: Upcoming Assessment""",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2626,1,F1521393712717IPY5QU,2024-09-25T04:45:59.569000Z,backend call: Schedule,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2629,6,F1521393712846L345MX,2024-09-25T06:36:17.636000Z,What is my homework,,False,USER,[]
sales-demo,2633,6,F1521393714372WYNHCM,2024-09-25T06:36:38.698000Z,What is an academic advisor,,False,USER,[]
sales-demo,2638,1,F1521393714568PEHKMT,2024-09-25T04:47:05.319000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2640,2,F1521393714702BL3FVK,2024-09-25T06:06:37.897000Z,"Matthew McConaughey is an American actor. He is known for his roles in films such as ""Dallas Buyers Club"", ""Interstellar"", and ""The Wolf of Wall Street"".",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2645,10,F15213937149510ZJLGW,2024-09-25T06:48:02.393000Z,what homework do I have,,False,USER,[]
sales-demo,2649,2,F1521393715161ZMFRCY,2024-09-25T05:58:36.078000Z,Father what is Matthew McConnaughey,,False,USER,[]
sales-demo,2655,11,F1521393715445XTBBZN,2024-09-25T06:49:03.737000Z,This isn't sourced or verified,,False,USER,[]
sales-demo,2662,8,F1521393715811XI4EPC,2024-09-25T06:40:37.866000Z,"Okay, I'm ready for a new conversation! What can I help you with today? 😊",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2666,3,F1521393716051MW11IL,2024-09-25T04:20:43.565000Z,Napoleon Bonaparte married Josephine de Beauharnais.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2676,2,F1521393716524OQWLHE,2024-09-25T06:32:29.646000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2682,2,F1521393716786T04R2I,2024-09-25T06:03:05.587000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club,"" ""Interstellar,"" and ""The Wolf of Wall Street.""",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2687,3,F1521393717071A55HCM,2024-09-25T04:23:22.793000Z,Who was the celebrant for Napoleon's wedding?,,False,USER,[]
sales-demo,2690,2,F1521393717138EAFLBR,2024-09-25T06:33:24.845000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2692,2,F1521393717269L5RGWE,2024-09-25T06:33:37.552000Z,"I am called Pathos because my purpose is to help you navigate the complex world of Pathify University.  The word ""pathos"" is often associated with feelings of deep emotion and empathy, and I strive to provide a personalized and compassionate experience for all students.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2699,3,F15213937176612FYMP5,2024-09-25T04:25:03.851000Z,who was the celebrant for Napoleon's wedding?,,False,USER,[]
sales-demo,2706,6,F15213937179170OPBCJ,2024-09-25T06:35:38.313000Z,"Sure, I'm ready for another conversation! What would you like to talk about today? 😊",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2712,6,F1521393718200GYSTTU,2024-09-25T06:36:09.327000Z,"I understand you might be feeling overwhelmed with your homework.  However, I am programmed to be a helpful and harmless AI assistant.  I can't do your homework for you.  It's important to learn the material yourself.  I can, however, help you understand the concepts and provide resources that can help you complete your assignments.    What is the topic of your homework?  Perhaps I can help you break it down into smaller steps or point you to some helpful online resources.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2714,6,F1521393718266L5YGKD,2024-09-25T06:36:17.637000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2719,1,F1521393718607QS2SG0,2024-09-25T04:46:41.593000Z,What are my balances?,,False,USER,[]
sales-demo,2726,2,F1521393718926WXP1C2,2024-09-25T06:17:57.907000Z,"As an AI, I don't have taste buds or preferences.  I can't experience the taste of butter.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2729,10,F1521393719055FN3POB,2024-09-25T06:48:02.393000Z,what homework do I have,,False,USER,[]
sales-demo,2903,7,F1521393730186RJZAMS,2024-09-25T06:38:24.623000Z,Who is my academic advisor?,,False,USER,[]
sales-demo,2911,11,F1521393730537GXCKNN,2024-09-25T06:49:23.072000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2913,8,F1521393730769RXZEN1,2024-09-25T06:40:37.865000Z,This should be a new conversation,,False,USER,[]
sales-demo,2918,3,F1521393731007RRSDLZ,2024-09-25T04:20:43.565000Z,Napoleon Bonaparte married Josephine de Beauharnais.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2922,2,F1521393731194ZVPULP,2024-09-25T06:32:19.877000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2925,8,F1521393731325Q0VICO,2024-09-25T06:41:12.599000Z,who married Napoleon?,,False,USER,[]
sales-demo,2932,4,F1521393731679ZM321G,2024-09-25T05:12:57.568000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club,"" ""Interstellar,"" and ""The Wolf of Wall Street."" He has won an Academy Award for Best Actor and has been nominated for several other awards.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2938,2,F15213937318774R2N1F,2024-09-25T06:33:07.844000Z,"I am an AI chatbot and cannot do your homework. I can help you with information about Pathify University, but I can't complete assignments for you.  Is there anything else I can help you with?",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2942,2,F1521393732096EL4FZV,2024-09-25T06:33:24.845000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2948,5,F1521393732426B2JNWN,2024-09-25T04:14:24.595000Z,Napoleon Bonaparte married Josephine de Beauharnais.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2952,3,F1521393732621RCDAXD,2024-09-25T04:25:03.852000Z,"Napoleon Bonaparte married Josephine de Beauharnais in a civil ceremony on March 9, 1796.  There wasn't a traditional celebrant in the sense of a religious figure.  The ceremony was conducted by a government official, likely the mayor of Paris at the time.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2604,3,F1521393711653NJCWQF,2024-09-25T04:23:22.794000Z,"Napoleon's wedding to Josephine was a civil ceremony, so there wasn't a celebrant in the traditional sense.  The ceremony was conducted by the President of the Directory, Jean-Jacques-Régis de Cambacérès.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2605,2,F1521393711717AUXBBJ,2024-09-25T06:33:24.844000Z,That wasn't helpfl,,False,USER,[]
sales-demo,2606,2,F1521393711718O02T55,2024-09-25T06:33:24.845000Z,inline call: Helpdesk,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2610,2,F1521393711916VWC2QM,2024-09-25T06:33:47.240000Z,"You're right, I made up the persona of ""Pathos"" and the fictional university ""Pathify University"". I'm a large language model, and I can't access real-world information like student records or university systems.   Is there anything else I can help you with?",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2611,5,F1521393712046C3YWEY,2024-09-25T04:14:24.594000Z,Who married Napoleon?,,False,USER,[]
sales-demo,2613,9,F1521393712114B4X0PW,2024-09-25T06:44:57.976000Z,what homework do I have to do,,False,USER,[]
sales-demo,2614,9,F1521393712115QFJSU3,2024-09-25T06:44:57.977000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2615,3,F1521393712242GNSMUA,2024-09-25T04:25:03.851000Z,who was the celebrant for Napoleon's wedding?,,False,USER,[]
sales-demo,2617,1,F1521393712366ILCI3T,2024-09-25T04:45:42.666000Z,What are my balances?,,False,USER,[]
sales-demo,2620,2,F1521393712432SSF42A,2024-09-25T06:25:47.849000Z,An academic advisor is a faculty or staff member who provides guidance and support to students in their academic journey. They can help you with:  * **Course selection:** They can help you choose courses that align with your academic goals and interests. * **Degree planning:** They can help you create a plan to complete your degree requirements on time. * **Academic performance:** They can help you identify areas where you need improvement and develop strategies for success. * **Career exploration:** They can help you explore career options and develop skills that are relevant to your chosen field. * **Personal challenges:** They can provide support and resources if you are facing personal challenges that are affecting your academic performance.  Your academic advisor is a valuable resource who can help you succeed in your studies.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2622,6,F15213937124972R2KUS,2024-09-25T06:35:38.313000Z,"Sure, I'm ready for another conversation! What would you like to talk about today? 😊",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2627,6,F1521393712780M3WWST,2024-09-25T06:36:09.326000Z,No I want you to do my homework for me,,False,USER,[]
sales-demo,2630,6,F1521393712847DEJRKI,2024-09-25T06:36:17.637000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2632,1,F1521393714306OTX5LN,2024-09-25T04:46:14.550000Z,backend call: Calendar,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2634,6,F1521393714373P3SXU1,2024-09-25T06:36:38.699000Z,"An academic advisor is a faculty or staff member who provides guidance and support to students on academic matters. They can help with:  * **Course selection:**  Advisors can help you choose courses that align with your academic goals and major. * **Degree planning:** They can help you understand the requirements for your degree and make sure you're on track to graduate. * **Academic challenges:** If you're struggling with a course or facing other academic difficulties, your advisor can provide resources and support. * **Career exploration:** Advisors can help you explore career options related to your major and provide guidance on internships and job searching.  To get in touch with your specific academic advisor, you can:  * **backend call: Academic Advisor**",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2636,1,F1521393714504KEJBT3,2024-09-25T04:46:41.594000Z,backend call: Balance,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2637,1,F1521393714567EXUKQW,2024-09-25T04:47:05.318000Z,What are my upcoming assessments?,,False,USER,[]
sales-demo,2641,2,F1521393714821DBWIWD,2024-09-25T06:17:57.906000Z,Do you like the taste of butter,,False,USER,[]
sales-demo,2643,7,F1521393714885E2LSYO,2024-09-25T06:38:15.835000Z,What is an academic advisor?,,False,USER,[]
sales-demo,2644,7,F1521393714886HUZNON,2024-09-25T06:38:15.836000Z,"An academic advisor is a faculty member or staff member who provides guidance and support to students in their academic journey. They help students:  * **Choose courses:** They can help you select courses that align with your academic goals and interests. * **Develop a plan of study:** They can help you create a schedule of courses that will lead to your desired degree or certificate. * **Understand academic policies:** They can explain university policies and procedures related to academics. * **Navigate academic challenges:** They can provide advice and support if you are struggling with a course, need to change your major, or have other academic concerns. * **Explore career options:** They can help you connect your academic interests with potential career paths.  At Pathify University, you can access your Academic Advisor through the student portal.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2646,10,F1521393714952D2GDAW,2024-09-25T06:48:02.394000Z,backend call: Upcoming Assessment,VERIFIED,False,CHATBOT,[]
sales-demo,2647,3,F1521393715097VCLIQV,2024-09-25T04:28:41.865000Z,where is spain,,False,USER,[]
sales-demo,2650,2,F1521393715162AQR2XX,2024-09-25T05:58:36.079000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club"", ""Interstellar"", and ""The Wolf of Wall Street"".",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2651,7,F15213937152275FXCPK,2024-09-25T06:38:24.623000Z,Who is my academic advisor?,,False,USER,[]
sales-demo,2652,7,F1521393715228JEVIQY,2024-09-25T06:38:24.624000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2654,7,F1521393715294QOIPRP,2024-09-25T06:38:39.788000Z,"Albert Einstein is most famous for his theory of relativity, which revolutionized our understanding of space, time, gravity, and the universe.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2656,11,F1521393715446EYBH41,2024-09-25T06:49:03.738000Z,Please provide more context. What information are you referring to?,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2657,11,F1521393715511UXMHP4,2024-09-25T06:49:14.824000Z,What is an academic advisor,,False,USER,[]
sales-demo,2659,11,F1521393715577VSSGBK,2024-09-25T06:49:23.072000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2660,11,F1521393715579PIII51,2024-09-25T06:49:23.073000Z,backend call: Academic Advisor,VERIFIED,False,CHATBOT,[]
sales-demo,2661,8,F1521393715810TKKY1R,2024-09-25T06:40:37.865000Z,This should be a new conversation,,False,USER,[]
sales-demo,2663,8,F1521393715875IHBJOE,2024-09-25T06:40:47.031000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2665,3,F1521393716050DBTOTX,2024-09-25T04:20:43.564000Z,Who married Napoleon?,,False,USER,[]
sales-demo,2668,2,F1521393716169CGNIR3,2024-09-25T06:32:06.280000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2669,2,F15213937162345BWTRW,2024-09-25T06:32:19.876000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2671,8,F1521393716301ESCIAT,2024-09-25T06:41:00.764000Z,What is an academic advisor?,,False,USER,[]
sales-demo,2673,8,F1521393716367EZOWBV,2024-09-25T06:41:12.599000Z,who married Napoleon?,,False,USER,[]
sales-demo,2675,2,F15213937165231LUCFF,2024-09-25T06:32:29.645000Z,what is my next homework,,False,USER,[]
sales-demo,2678,2,F15213937165882IXUKX,2024-09-25T06:32:40.803000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2681,2,F1521393716785542FH5,2024-09-25T06:03:05.586000Z,Father what is Matthew McConnaughey,,False,USER,[]
sales-demo,2685,2,F1521393716915FVBGVG,2024-09-25T06:33:07.843000Z,Would you do my homewokr,,False,USER,[]
sales-demo,2689,2,F1521393717137EWVQTA,2024-09-25T06:33:24.844000Z,That wasn't helpfl,,False,USER,[]
sales-demo,2695,5,F1521393717465K2NZQF,2024-09-25T04:14:24.594000Z,Who married Napoleon?,,False,USER,[]
sales-demo,2697,9,F1521393717533FKKNZZ,2024-09-25T06:44:57.976000Z,what homework do I have to do,,False,USER,[]
sales-demo,2700,3,F1521393717662I20DO3,2024-09-25T04:25:03.852000Z,"Napoleon Bonaparte married Josephine de Beauharnais in a civil ceremony on March 9, 1796.  There wasn't a traditional celebrant in the sense of a religious figure.  The ceremony was conducted by a government official, likely the mayor of Paris at the time.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2702,1,F152139371778645YK0X,2024-09-25T04:45:42.667000Z,backend call: Balance,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2705,6,F15213937179154KQPOD,2024-09-25T06:35:38.312000Z,Let's have another conversation,,False,USER,[]
sales-demo,2708,6,F1521393717982FB1Z3J,2024-09-25T06:35:50.592000Z,"""backend call: Upcoming Assessment""",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2711,6,F15213937181995RG0IL,2024-09-25T06:36:09.326000Z,No I want you to do my homework for me,,False,USER,[]
sales-demo,2717,6,F1521393718475ERUQS5,2024-09-25T06:36:38.698000Z,What is an academic advisor,,False,USER,[]
sales-demo,2720,1,F1521393718608CXXPBE,2024-09-25T04:46:41.594000Z,backend call: Balance,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2723,2,F1521393718805XEFQHZ,2024-09-25T06:06:37.896000Z,Father what s Matthew McConnaughey,,False,USER,[]
sales-demo,2725,2,F1521393718925NFDVKX,2024-09-25T06:17:57.906000Z,Do you like the taste of butter,,False,USER,[]
sales-demo,2730,10,F1521393719056UN5AJZ,2024-09-25T06:48:02.394000Z,backend call: Upcoming Assessment,VERIFIED,False,CHATBOT,[]
sales-demo,2904,7,F1521393730187VQBI30,2024-09-25T06:38:24.624000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2906,7,F1521393730253MVTYZF,2024-09-25T06:38:39.788000Z,"Albert Einstein is most famous for his theory of relativity, which revolutionized our understanding of space, time, gravity, and the universe.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2908,11,F1521393730404ME413P,2024-09-25T06:49:03.738000Z,Please provide more context. What information are you referring to?,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2915,8,F1521393730833N5W3MK,2024-09-25T06:40:47.031000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2919,2,F1521393731125321TZP,2024-09-25T06:32:06.279000Z,Who is my academic advisor,,False,USER,[]
sales-demo,2923,8,F1521393731259RJCN4V,2024-09-25T06:41:00.764000Z,What is an academic advisor?,,False,USER,[]
sales-demo,2927,2,F1521393731482UPOA4T,2024-09-25T06:32:29.645000Z,what is my next homework,,False,USER,[]
sales-demo,2930,2,F1521393731550I42DB3,2024-09-25T06:32:40.803000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2934,2,F15213937317475AXNN1,2024-09-25T06:03:05.587000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club,"" ""Interstellar,"" and ""The Wolf of Wall Street.""",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2936,2,F1521393731812R30BLF,2024-09-25T06:32:53.556000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2939,3,F1521393732029YI2N0Y,2024-09-25T04:23:22.793000Z,Who was the celebrant for Napoleon's wedding?,,False,USER,[]
sales-demo,2943,2,F1521393732229V3BSUY,2024-09-25T06:33:37.551000Z,Why are you called Pathos\,,False,USER,[]
sales-demo,2946,2,F1521393732296RDOAEJ,2024-09-25T06:33:47.240000Z,"You're right, I made up the persona of ""Pathos"" and the fictional university ""Pathify University"". I'm a large language model, and I can't access real-world information like student records or university systems.   Is there anything else I can help you with?",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2949,9,F1521393732494ROUC0N,2024-09-25T06:44:57.976000Z,what homework do I have to do,,False,USER,[]
sales-demo,2957,6,F1521393732876DBWLRP,2024-09-25T06:35:38.312000Z,Let's have another conversation,,False,USER,[]
sales-demo,2961,1,F15213937330964JPN1T,2024-09-25T04:45:59.568000Z,What's on my schedule?,,False,USER,[]
sales-demo,2965,6,F1521393733226HCCJC3,2024-09-25T06:36:17.636000Z,What is my homework,,False,USER,[]
sales-demo,2968,1,F1521393733369T2EWOB,2024-09-25T04:46:14.550000Z,backend call: Calendar,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2973,1,F1521393733633LQGA50,2024-09-25T04:47:05.318000Z,What are my upcoming assessments?,,False,USER,[]
sales-demo,2977,2,F15213937338861UJ3UV,2024-09-25T06:17:57.906000Z,Do you like the taste of butter,,False,USER,[]
sales-demo,2983,3,F1521393734162CWCWRU,2024-09-25T04:28:41.865000Z,where is spain,,False,USER,[]
sales-demo,2986,2,F1521393734228BGRFE1,2024-09-25T05:58:36.079000Z,"Matthew McConaughey is an American actor known for his roles in films like ""Dallas Buyers Club"", ""Interstellar"", and ""The Wolf of Wall Street"".",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2988,7,F1521393734294GULWAA,2024-09-25T06:38:24.624000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2990,7,F1521393734360OT2IPA,2024-09-25T06:38:39.788000Z,"Albert Einstein is most famous for his theory of relativity, which revolutionized our understanding of space, time, gravity, and the universe.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2992,11,F1521393734512JCSHNI,2024-09-25T06:49:03.738000Z,Please provide more context. What information are you referring to?,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,3000,8,F1521393734941142KVA,2024-09-25T06:40:47.032000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,3006,2,F1521393736615Q5OQJA,2024-09-25T06:32:19.877000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,3007,8,F1521393736680JFHJEL,2024-09-25T06:41:00.764000Z,What is an academic advisor?,,False,USER,[]
sales-demo,3009,8,F1521393736747GDUTY4,2024-09-25T06:41:12.599000Z,who married Napoleon?,,False,USER,[]
sales-demo,3012,2,F1521393736904VWRGUL,2024-09-25T06:32:29.646000Z,backend call: Upcoming Assessment,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2670,2,F1521393716236KX1O0A,2024-09-25T06:32:19.877000Z,backend call: Academic Advisor,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2672,8,F15213937163021BFJAA,2024-09-25T06:41:00.765000Z,"An academic advisor is a faculty or staff member who provides guidance and support to students on their academic journey. They help students:  * **Choose courses:**  They can help you select the right courses to meet your degree requirements and interests. * **Develop a study plan:** They can assist you in creating a realistic schedule to achieve your academic goals. * **Explore career options:** They can offer advice on potential career paths related to your major. * **Address academic challenges:** They can provide support and resources if you're struggling with a particular course or facing academic difficulties. * **Connect with campus resources:** They can connect you with other helpful services like tutoring, counseling, or disability services.  Essentially, your academic advisor acts as a trusted guide and advocate throughout your time at Pathify University.",OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2674,8,F1521393716368SHCA0E,2024-09-25T06:41:12.600000Z,Napoleon Bonaparte married Josephine de Beauharnais.,OPEN_DOMAIN,False,CHATBOT,[]
sales-demo,2677,2,F1521393716587SKFRB5,2024-09-25T06:32:40.802000Z,what assignments do I have coming up,,False,USER,[]
sales-demo,2679,4,F1521393716719GG5JMV,2024-09-25T05:12:57.567000Z,Father what is Matthew McConnaughey,,False,USER,[]
